user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,conflict_count,has_conflict,age,signup_year,signup_month,signup_date,account_age_days
USR46721,Max Choudhry,FEFKT6404X,686481640668,1997-07-14,Amritsar,Punjab,25413.0,Freelancer,,Rejected,MEDIUM,0,0,29.169062286105408,,,,
USR_30460,Yashoda Narain,JLZYH0285E,146084704831,1982-02-11,Amritsar,Punjab,22060.0,Self Employed,,Verified,LOW,0,0,44.5886379192334,,,,
USR-91490,RAKSHA DHINGRA,DDIMR7846Q,,1967-08-14,Jalandhar,Punjab,23218.0,Self Employed,,Verified,LOW,0,0,59.08555783709788,,,,
USR69530,zansi sundaram,MRGSG3538Q,698122997755,1995-10-27,Mumbai,Maharashtra,,Retired,,Verified,LOW,0,0,30.882956878850102,,,,
USR16283,Umang Dhaliwal,NXLDM8179I,,1977-05-04,Ludhiana,Punjab,16321.0,Gig Worker,,Verified,MEDIUM,0,0,49.36344969199179,,,,
USR12448,Lipika Banerjee,AJSBT0701Q,,2003-07-24,Amritsar,Punjab,40382.0,Student,2025-10-01 11:14:01,Pending,MEDIUM,0,0,23.143052703627653,2025.0,10.0,2025-10-01,347.0
USR28400,SAMESH BANSAL,,,1975-02-17,Delhi,Delhi,17364.0,Freelancer,,Rejected,LOW,0,0,51.572895277207394,,,,
USR91450,Xalak Setty,,,1960-12-20,Amritsar,Punjab,27843.0,Gig Worker,,Verified,LOW,7,1,65.73305954825462,,,,
37265,Kala Rau,WMRSO9640K,717309240663,1976-07-24,Chennai,Tamil Nadu,,Retired,,Verified,LOW,0,0,50.1409993155373,,,,
USR23980,Manthan Ranganathan,IDWXD7902L,607355541444,1977-10-14,Jalandhar,Punjab,21395.0,Business Owner,,Rejected,LOW,8,1,48.917180013689254,,,,
USR69094,Chanakya Kuruvilla,,802726912100,1990-07-28,Lucknow,Uttar Pradesh,,Self Employed,,Verified,MEDIUM,0,0,36.13141683778234,,,,
USR76551,Eta Bhatnagar,NEOXN6377D,908260268523,1990-06-15,Lucknow,Uttar Pradesh,9018.0,Gig Worker,,Rejected,LOW,0,0,36.24914442162902,,,,
USR79803,Vansha Varghese,UZIKI4072L,050087553162,,Ludhiana,Punjab,,Freelancer,,Verified,HIGH,0,0,,,,,
USR27124,IjayaRamanathan,QQLXV1511Y,,1998-03-22,Ludhiana,Punjab,,Farmer,,Rejected,LOW,0,0,28.48186173853525,,,,
USR19065,Hema Agarwa1,FIKCH2065L,039347081761,,Mumbai,Maharashtra,43200.0,Self Employed,,Verified,LOW,0,0,,,,,
USR-97089,Raghav Korpal,KPRAQ6309O,372730417734,1960-08-28,Lucknow,Uttar Pradesh,,Gig Worker,,Verified,HIGH,0,0,66.04517453798768,,,,
USR88710,Balhaar Sha,XGJNL8888K,430519254180,1996-06-25,Chennai,Tamil Nadu,,Unemployed,,Verified,MEDIUM,0,0,30.220396988364133,,,,
USR14376,Harshil Bhatti,HROWU6153W,,,Delhi,Delhi,,Farmer,,Verified,LOW,10,1,,,,,
USR78278,wazir bhakta,AZZBZ0791R,825183419445,,Chennai,Tamil Nadu,13149.0,Student,,Verified,LOW,0,0,,,,,
USR33565,RYAN DATTA,MYEYA4192V,681000793834,1990-06-04,Pune,Maharashtra,,Freelancer,,Verified,MEDIUM,9,1,36.27926078028747,,,,
USR91782,Lajita Tak,XIAKT6006H,229789681592,2007-11-30,Chennai,Tamil Nadu,32311.0,Freelancer,,Verified,LOW,0,0,18.78986995208761,,,,
USR60570,nimrat walia,,364722083849,1966-03-06,Jalandhar,Punjab,23892.0,Business Owner,,Verified,LOW,0,0,60.525667351129364,,,,
USR47313,luke bandi,RKSIU9331T,,1974-02-01,Delhi,Delhi,10387.0,Freelancer,2024-10-08 12:29:18,Verified,LOW,0,0,52.616016427104725,2024.0,10.0,2024-10-08,705.0
USR94007,Balveer Barad,JCNTN8327K,020137634704,2006-08-12,Kolkata,West Bengal,,Salaried,,Pending,MEDIUM,10,1,20.09034907597536,,,,
USR19500,LEELA LUTHRA,YMKEJ9911A,795991006854,1992-11-28,Delhi,Delhi,24385.0,Farmer,,Verified,LOW,0,0,33.79329226557152,,,,
USR18865,Umang Sane,LMGRW7681C,568865543324,,Mumbai,Maharashtra,,Business Owner,2024-08-13 18:49:22,Pending,LOW,0,0,,2024.0,8.0,2024-08-13,761.0
USR-92670,Advaith Chokshi,GFNGG6195V,242596874272,1973-08-11,Delhi,Delhi,43845.0,Gig Worker,,Verified,MEDIUM,0,0,53.09240246406571,,,,
USR16549,Abhiram Kumar,AKSQP9987V,988775541088,1964-01-12,Lucknow,Uttar Pradesh,49502.0,Business Owner,,Rejected,LOW,10,1,62.672142368240934,,,,
USR-99582,Jatin Subramaniam,FBRGI4349A,,1988-06-12,Bengaluru,Karnataka,29870.0,Unemployed,,Verified,UNKNOWN,10,1,38.25598904859685,,,,
USR33744,MAHIKA GANDHI,AZOUT9481F,640455895440,,Chennai,Tamil Nadu,,Retired,,Verified,HIGH,1,1,,,,,
USR-70691,Upma Vaidya,,144253393664,,Pune,Maharashtra,,Farmer,,Verified,MEDIUM,0,0,,,,,
USR95521,Upma Cheema,YJJDN5983X,972941485100,1993-12-04,Bengaluru,Karnataka,47947.0,Freelancer,2025-05-28 17:28:57,Verified,LOW,0,0,32.77754962354552,2025.0,5.0,2025-05-28,473.0
USR80998,IDIKA CHANA,NOWWF3802Z,,1987-07-11,Kolkata,West Bengal,18467.0,Business Owner,,Verified,LOW,0,0,39.17864476386037,,,,
USR58244,Mohini Dey,ZUBBY7493H,916374874516,2006-01-27,Amritsar,Punjab,,Gig Worker,,Verified,MEDIUM,10,1,20.629705681040384,,,,
USR64731,Yatan Mohanty,XQYEM3700I,,1968-07-24,Chennai,Tamil Nadu,18438.0,Freelancer,,Verified,LOW,0,0,58.1409993155373,,,,
USR28736,Finn Dora,NNLNQ0702G,822493537654,,Bengaluru,Karnataka,113953.0,Retired,,Verified,LOW,0,0,,,,,
USR87971,Janani Chacko,NPTNL4111U,,1974-09-28,Bengaluru,Karnataka,10374.0,Self Employed,,Verified,LOW,10,1,51.96167008898015,,,,
USR-13446,Harita Parsa,ENFEC9663R,808553239310,1994-03-27,Pune,Maharashtra,,Self Employed,,Pending,LOW,0,0,32.46817248459959,,,,
USR55310,dakshesh pathak,,209951890810,,Chennai,Tamil Nadu,15738.0,Retired,,Verified,LOW,0,0,,,,,
USR-94598,vrinda sura,ZRKJF1133Y,811168818580,1970-03-04,Pune,Maharashtra,17400.0,Self Employed,,Pending,LOW,0,0,56.53114305270363,,,,
USR98789,Tanvi Nagy,KABUD9036O,,1993-01-09,Bengaluru,Karnataka,15619.0,Self Employed,,Pending,LOW,0,0,33.67830253251198,,,,
USR35009,Vrishti Kalla,JXUDK2467B,555420004714,,Delhi,Delhi,,Freelancer,,Verified,LOW,0,0,,,,,
USR31611,Bimala Badal,QOAQG6536E,,,Hyderabad,Telangana,,Farmer,2025-08-30 06:21:01,Pending,LOW,9,1,,2025.0,8.0,2025-08-30,380.0
USR28739,Lopa Bhandari,FXBTC6938H,,,Hyderabad,Telangana,22325.0,Self Employed,,Verified,LOW,8,1,,,,,
USR18137,Frederick Chad,SVJRG2453I,215580978631,,Ludhiana,Punjab,,Student,,Rejected,LOW,0,0,,,,,
USR60974,Ayush Dutt,WHMZD9141P,,1971-10-28,Hyderabad,Telangana,11218.0,Unemployed,,Verified,LOW,8,1,54.88021902806297,,,,
USR68354,PahalVala,YPILW4478L,807254492467,2001-03-03,Pune,Maharashtra,13032.0,Gig Worker,,Verified,LOW,10,1,25.533196440793976,,,,
USR58207,VamakshiKalla,FAMXL5624Q,808532797037,1998-12-09,Ludhiana,Punjab,59541.0,Freelancer,,Verified,MEDIUM,0,0,27.76454483230664,,,,
USR_53986,Ayush Biswas,ATKPW2887G,523407498126,1977-02-23,Ludhiana,Punjab,24627.0,Salaried,,Verified,HIGH,0,0,49.555099247091036,,,,
USR20409,Eiravati Narain,,,1979-01-17,Pune,Maharashtra,32903.0,Student,,Rejected,LOW,0,0,47.657768651608485,,,,
USR90186,VIRAJ KALLA,NPZLX2849G,,,Delhi,Delhi,,Farmer,,Verified,LOW,0,0,,,,,
USR28570,Anya Vyas,AGIYF7660Q,,1993-05-29,Delhi,Delhi,22465.0,Freelancer,,Verified,LOW,0,0,33.295003422313485,,,,
USR94189,Anthony Buch,JHHOK8219I,624536468083,1987-11-09,Chennai,Tamil Nadu,9194.0,Business Owner,,Verified,UNKNOWN,0,0,38.847364818617386,,,,
USR15907,Samesh Palan,OZKAF8225X,855830230352,1993-08-17,Hyderabad,Telangana,12815.0,Gig Worker,,Verified,MEDIUM,0,0,33.07597535934291,,,,
USR94218,Abdu1 Bajaj,WHBLM2593Z,444815180726,1960-02-01,Kolkata,West Bengal,33755.0,Self Employed,2024-12-25 03:24:12,Verified,LOW,0,0,66.61738535249829,2024.0,12.0,2024-12-25,628.0
USR50982,falguni sarraf,VEOUJ9144I,,1998-10-14,Bengaluru,Karnataka,,Business Owner,,Pending,LOW,10,1,27.917864476386036,,,,
USR90184,Bhavini Bakshi,NSPFM7105X,,2001-11-26,Mumbai,Maharashtra,,Retired,,Verified,LOW,0,0,24.799452429842574,,,,
USR20891,Thomas Baral,JOEVD8564X,,,Mumbai,Maharashtra,37794.0,Retired,,Verified,LOW,0,0,,,,,
USR93819,Abhiram Sastry,FJDUL7974O,400140513265,2001-06-08,Mumbai,Maharashtra,,Business Owner,,Verified,LOW,0,0,25.267624914442163,,,,
USR_53791,Sanaya Tella,HDUSS4307S,899115259178,1961-03-19,Pune,Maharashtra,,Business Owner,,Verified,MEDIUM,0,0,65.48939082819986,,,,
USR-32503,Watika Mammen,ERQJT8425S,896968006811,1997-08-30,Mumbai,Maharashtra,27747.0,Gig Worker,,Verified,LOW,0,0,29.0403832991102,,,,
USR71220,Manya Gour,RJEHV4609R,,1973-09-20,Bengaluru,Karnataka,,Business Owner,2024-06-14 01:57:53,Verified,LOW,9,1,52.982888432580424,2024.0,6.0,2024-06-14,822.0
USR41192,Xiti Dada,FMOWW3246A,199112844495,1990-01-08,Chennai,Tamil Nadu,,Unemployed,,Verified,HIGH,0,0,36.681724845995895,,,,
USR82003,Devika Ramaswamy,RTASL5920S,744863071227,2001-09-19,Hyderabad,Telangana,39552.0,Salaried,,Verified,MEDIUM,0,0,24.985626283367555,,,,
USR29992,Ishita Divan,QOEVE2330B,183840938059,1982-09-28,Kolkata,West Bengal,20181.0,Student,,Verified,LOW,0,0,43.96167008898015,,,,
USR19917,Hritik Ravi,BIKXN0457W,889385168577,2003-05-01,Jaipur,Rajasthan,,Freelancer,,Verified,MEDIUM,0,0,23.37303216974675,,,,
USR98914,Tripti Sinha,IJKWQ7325S,,1974-09-20,Delhi,Delhi,15882.0,Salaried,,Verified,LOW,10,1,51.983572895277206,,,,
USR31094,Yoshita Jhaveri,ZQCTL9042J,,1962-01-05,Mumbai,Maharashtra,33654.0,Retired,,Verified,HIGH,7,1,64.68993839835728,,,,
USR33350,Vincent Mandal,DPMUU6956O,911692795579,1971-11-07,Kolkata,West Bengal,24987.0,Gig Worker,2025-04-26 21:30:10,Verified,LOW,0,0,54.85284052019165,2025.0,4.0,2025-04-26,505.0
USR39041,David Zachariah,PNONR7483W,,2006-10-20,Lucknow,Uttar Pradesh,18170.0,Gig Worker,,Verified,LOW,9,1,19.901437371663246,,,,
USR19722,Balvan Sengupta,IHFPB0766C,791816740581,1978-11-17,Kolkata,West Bengal,15240.0,Retired,,Verified,MEDIUM,0,0,47.82477754962355,,,,
USR77886,Riya Deshmukh,RAWSN1747H,197021980707,2001-06-15,Chennai,Tamil Nadu,49114.0,Salaried,,Verified,LOW,0,0,25.248459958932237,,,,
USR84338,Manbir Narang,QXJWZ3552Y,163989241300,2000-08-01,Pune,Maharashtra,25000.0,Retired,,Verified,LOW,0,0,26.119096509240247,,,,
USR76179,OmyaDugar,EIGOH1712N,819785718282,1963-10-25,Chennai,Tamil Nadu,18746.0,Self Employed,,Verified,LOW,10,1,62.888432580424364,,,,
USR38923,Laksh Wagle,YALQL7740E,520949934336,1976-05-10,Hyderabad,Telangana,25100.0,Retired,,Verified,MEDIUM,7,1,50.34633812457221,,,,
USR71335,Lucky Sathe,ABVDL0269P,259893512722,1985-04-20,Ludhiana,Punjab,17984.0,Farmer,,Pending,MEDIUM,0,0,41.40177960301163,,,,
USR17329,Janaki Saini,IZHYQ3176P,,1994-05-06,Hyderabad,Telangana,22402.0,Business Owner,,Pending,MEDIUM,0,0,32.3586584531143,,,,
USR72749,ucchal bhat,EXHMU7873B,028363444881,1983-05-25,Mumbai,Maharashtra,,Unemployed,,Verified,LOW,0,0,43.30732375085558,,,,
USR38758,Quincy Buch,KJORR1964M,,1981-06-13,Mumbai,Maharashtra,16260.0,Freelancer,,Verified,LOW,10,1,45.2539356605065,,,,
USR46004,Am01 J0shi,LQZFU0067X,,1985-09-13,Pune,Maharashtra,30752.0,Unemployed,,Verified,LOW,10,1,41.002053388090346,,,,
USR27461,Joshua Khare,JUKSQ3375J,,1988-04-16,Pune,Maharashtra,49969.0,Retired,,Verified,LOW,0,0,38.41204654346338,,,,
USR99944,Girindra Varma,NVHHW7322S,,1975-07-13,Chennai,Tamil Nadu,33507.0,Business Owner,,Rejected,LOW,10,1,51.17316906228611,,,,
USR14972,Girish Taneja,HMCUQ2596H,,1998-08-22,Delhi,Delhi,,Student,,Verified,LOW,8,1,28.06297056810404,,,,
USR27951,yutika khalsa,TFJWW7358J,159947989186,,Ludhiana,Punjab,17109.0,Gig Worker,,Pending,LOW,0,0,,,,,
USR64193,Manbir Narayan,OHRXP8531P,817334128968,,Kolkata,West Bengal,20880.0,Farmer,,Verified,UNKNOWN,0,0,,,,,
USR14341,EkavirEdwin,,419216922387,1997-03-07,Lucknow,Uttar Pradesh,29896.0,Salaried,,Rejected,LOW,0,0,29.522245037645447,,,,
USR33770,David Shukla,BRQLD7159P,247451514252,1994-07-17,Delhi,Delhi,12832.0,Gig Worker,,Pending,LOW,0,0,32.16153319644079,,,,
USR_47677,Karan Minhas,PIGJT8030H,,1977-01-31,Pune,Maharashtra,28157.0,Gig Worker,,Rejected,LOW,1,1,49.61806981519507,,,,
USR_79468,Upasna Saran,PHRGR5851E,124714628757,2000-09-17,Delhi,Delhi,15131.0,Business Owner,,Verified,LOW,0,0,25.99041752224504,,,,
USR_16469,Lakshmi Sharaf,PHZRQ9671P,326491506271,1997-04-25,Lucknow,Uttar Pradesh,13794.0,Student,,Verified,LOW,0,0,29.388090349075977,,,,
USR67306,Advaith Guha,XOGSM3621U,599182136171,1967-06-20,Mumbai,Maharashtra,10023.0,Gig Worker,,Verified,LOW,0,0,59.23613963039014,,,,
USR66760,Ganga Kari,TVGEG4030G,519191168218,1980-03-15,Hyderabad,Telangana,36739.0,Retired,,Verified,MEDIUM,9,1,46.49965776865161,,,,
USR71700,OeshiRana,KVKJZ3961Z,540118831521,2002-12-13,Lucknow,Uttar Pradesh,52717.0,Retired,,Verified,MEDIUM,0,0,23.753593429158112,,,,
USR72751,Faraj Bedi,YUUCT9924V,325256737990,1995-07-21,Pune,Maharashtra,19460.0,Retired,,Rejected,LOW,0,0,31.15126625598905,,,,
USR21615,AISHANI BEN,LHASI9788P,509960045076,1980-05-08,Delhi,Delhi,,Self Employed,,Verified,LOW,7,1,46.351813826146476,,,,
USR62212,kevin modi,JQVIS1622T,,1976-02-01,Amritsar,Punjab,,Gig Worker,,Pending,LOW,10,1,50.61738535249829,,,,
USR90492,ISHANVI BATTA,OZJQB9601G,,1984-08-22,Bengaluru,Karnataka,69361.0,Salaried,,Verified,LOW,0,0,42.06160164271047,,,,
USR91437,Damini Dora,,,1997-05-08,Kolkata,West Bengal,34445.0,Freelancer,2024-10-09 16:55:53,Verified,LOW,0,0,29.352498288843258,2024.0,10.0,2024-10-09,704.0
USR67083,Dayamai Sarma,XMDCZ2441H,342854365736,1990-05-04,Amritsar,Punjab,22583.0,Salaried,,Pending,LOW,0,0,36.36413415468857,,,,
USR94050,Ethan Shukla,KLAMO8086L,,1969-04-12,Bengaluru,Karnataka,20731.0,Freelancer,,Verified,LOW,7,1,57.42368240930869,,,,
USR54034,PARTH NANDA,NXXLZ9238B,161411584118,,Lucknow,Uttar Pradesh,72706.0,Freelancer,,Verified,LOW,0,0,,,,,
USR-46003,Inaya Bail,,381979270826,1973-06-30,Jaipur,Rajasthan,59272.0,Student,,Rejected,MEDIUM,0,0,53.20739219712526,,,,
USR86474,Urmi Puri,WVJZV1929X,097235833218,1977-05-20,Delhi,Delhi,,Student,,Verified,LOW,0,0,49.319644079397676,,,,
USR71085,Warjas Sachar,WFSAK0323I,854936059132,,Chennai,Tamil Nadu,,Salaried,,Verified,MEDIUM,0,0,,,,,
56743,Gauri Baria,HCUVH6371S,971520335024,1996-12-26,Amritsar,Punjab,,Unemployed,,Verified,LOW,0,0,29.71663244353183,,,,
USR59653,Veer Anne,JDUGB8404C,,1989-04-07,Jalandhar,Punjab,,Salaried,,Rejected,MEDIUM,10,1,37.437371663244356,,,,
USR_70748,Vasudha Rattan,LDKZM1857R,297768365193,2000-05-20,Ludhiana,Punjab,,Farmer,,Verified,LOW,0,0,26.31895961670089,,,,
USR79678,Pushti Dani,,989218177115,1972-02-26,Kolkata,West Bengal,45528.0,Business Owner,,Verified,UNKNOWN,0,0,54.548939082819984,,,,
USR31923,Anika Lanka,,217386506408,1996-10-13,Pune,Maharashtra,13832.0,Business Owner,,Verified,LOW,0,0,29.919233401779604,,,,
USR94677,Guneet Dayal,MDNMO1137O,,1979-12-09,Lucknow,Uttar Pradesh,25436.0,Freelancer,,Verified,HIGH,10,1,46.76522929500342,,,,
USR47069,Omisha Koshy,QYFLG9789K,043253764827,,Amritsar,Punjab,23884.0,Farmer,,Verified,LOW,0,0,,,,,
USR78447,Avi Choudhary,JJYMM9359G,,,Chennai,Tamil Nadu,,Self Employed,,Verified,MEDIUM,0,0,,,,,
USR46690,Isha Sangha,IKRCH3670M,,,Pune,Maharashtra,11076.0,Business Owner,2026-01-22 13:39:21,Verified,LOW,9,1,,2026.0,1.0,2026-01-22,234.0
USR81847,Bakhshi Goswami,FNAEE6554X,555220193026,1973-03-25,Hyderabad,Telangana,,Gig Worker,,Verified,LOW,0,0,53.47296372347707,,,,
USR12979,Vedika Rout,GNZHI3820X,062675579767,1965-02-11,Kolkata,West Bengal,,Gig Worker,,Verified,MEDIUM,0,0,61.58795345653662,,,,
USR63053,Rachita Nagy,,924381008076,1969-10-04,Pune,Maharashtra,60529.0,Self Employed,,Verified,LOW,0,0,56.94455852156057,,,,
USR97933,Ronith Sethi,HTEXA5657C,,1983-03-08,Bengaluru,Karnataka,21942.0,Salaried,,Verified,LOW,10,1,43.520876112251884,,,,
USR90777,Bhavika Pai,SHUKV4789C,712576597845,1962-10-31,Delhi,Delhi,,Salaried,2025-03-15 11:34:25,Verified,LOW,0,0,63.87132101300479,2025.0,3.0,2025-03-15,547.0
USR-54461,Chakradhar Kap00r,TKDBG8591N,894931437462,1967-01-01,Pune,Maharashtra,48937.0,Salaried,,Verified,MEDIUM,0,0,59.7015742642026,,,,
11782,HEMANI SUNDARAM,,,1972-05-18,Jaipur,Rajasthan,,Farmer,2024-09-12 08:59:11,Verified,HIGH,0,0,54.32443531827516,2024.0,9.0,2024-09-12,732.0
29741,zilmil mander,KXWVY7994J,,1996-02-02,Bengaluru,Karnataka,,Business Owner,,Verified,LOW,0,0,30.614647501711158,,,,
USR86037,Anusha Handa,XNKBJ4584R,652679890840,1988-09-30,Amritsar,Punjab,18509.0,Freelancer,2024-08-02 08:12:28,Pending,UNKNOWN,0,0,37.95482546201232,2024.0,8.0,2024-08-02,773.0
USR11430,Dayamai Rattan,AQTCM9165T,439416253003,1972-12-03,Kolkata,West Bengal,19731.0,Self Employed,,Verified,LOW,0,0,53.779603011635864,,,,
USR_57234,BALVAN SANKARAN,STOBU5485W,431108732144,1976-11-01,Ludhiana,Punjab,18217.0,Freelancer,,Verified,LOW,0,0,49.86721423682409,,,,
USR35564,Fitan Mohan,MYNBG2714K,,1996-03-13,Pune,Maharashtra,,Unemployed,,Verified,LOW,10,1,30.50513347022587,,,,
USR47587,Falak Bose,UNTMJ0825A,281975332537,1960-08-31,Amritsar,Punjab,,Gig Worker,,Verified,MEDIUM,0,0,66.03696098562628,,,,
USR81403,Advik Cherian,DBLAH5264W,164863173360,1960-03-28,Hyderabad,Telangana,,Salaried,,Rejected,LOW,0,0,66.46406570841889,,,,
USR_98182,Varsha Halder,,296035234960,1979-05-03,Hyderabad,Telangana,15362.0,Retired,,Pending,LOW,0,0,47.36755646817249,,,,
USR27810,Vincent Bawa,JLZKN5433G,481611147027,,Mumbai,Maharashtra,45205.0,Self Employed,,Verified,LOW,9,1,,,,,
USR60409,JAGVI BALA,,912718476331,1977-09-10,Jalandhar,Punjab,36581.0,Student,,Verified,LOW,0,0,49.01026694045174,,,,
USR67955,Rohan Karan,UPVBZ1911C,,1966-07-11,Chennai,Tamil Nadu,,Salaried,2026-02-04 21:37:07,Verified,LOW,0,0,60.17796030116359,2026.0,2.0,2026-02-04,221.0
USR78869,FARHAN AGRAWAL,ILVOB5631B,984984694333,1996-08-23,Bengaluru,Karnataka,,Unemployed,,Verified,MEDIUM,0,0,30.05886379192334,,,,
USR17351,Tanvi Deo,ZPXSN3644I,456462758085,1990-04-29,Pune,Maharashtra,21223.0,Business Owner,,Failed,HIGH,10,1,36.37782340862423,,,,
15402,Hemal Purohit,,363687768648,1965-01-24,Amritsar,Punjab,19225.0,Retired,2025-07-07 20:52:43,Verified,LOW,0,0,61.637234770705,2025.0,7.0,2025-07-07,433.0
USR24712,Barkha Sane,,,1982-09-01,Pune,Maharashtra,34160.0,Business Owner,,Pending,MEDIUM,0,0,44.035592060232716,,,,
USR60815,Mahika Savant,OQKVQ7210R,990192561176,2006-11-01,Jaipur,Rajasthan,31532.0,Student,,Verified,LOW,0,0,19.86858316221766,,,,
91951,Advik Saraf,HCJIJ8672D,263991353644,1989-11-23,Chennai,Tamil Nadu,20258.0,Farmer,,Verified,LOW,0,0,36.80766598220397,,,,
USR13265,Naveen Bir,CIQSE7076C,,1978-02-11,Bengaluru,Karnataka,,Self Employed,,Pending,MEDIUM,0,0,48.5886379192334,,,,
USR82104,Aishani Gulati,JJDSK8996T,086949052427,,Mumbai,Maharashtra,31946.0,Salaried,,Verified,LOW,0,0,,,,,
USR90372,Rajata Rama,,949253708988,2005-10-12,Jalandhar,Punjab,21000.0,Salaried,,Verified,LOW,0,0,20.922655715263517,,,,
USR_30649,Bimala Dubey,VORDK3077D,,,Pune,Maharashtra,37705.0,Freelancer,,Verified,LOW,0,0,,,,,
USR79627,Keya Pandit,AQZUS0854H,,1983-06-19,Hyderabad,Telangana,31329.0,Salaried,,Verified,LOW,0,0,43.238877481177276,,,,
52044,Sneha Modi,KLIPC2878F,695373122039,1974-08-20,Delhi,Delhi,,Student,,Verified,MEDIUM,0,0,52.068446269678304,,,,
USR-48180,Vedika Sengupta,XZBYW0153C,956008480869,1983-05-26,Hyderabad,Telangana,,Business Owner,,Verified,LOW,0,0,43.304585900068446,,,,
USR47122,aachal singhal,UZGKF7861D,508193692332,2006-06-11,Delhi,Delhi,,Business Owner,,Verified,LOW,0,0,20.26009582477755,,,,
USR39201,Ira Raval,,,1970-09-24,Kolkata,West Bengal,,Unemployed,2024-08-30 04:43:12,Verified,LOW,6,1,55.97262149212868,2024.0,8.0,2024-08-30,745.0
25127,Panini Kothari,MQYVH5211R,314591027600,1963-09-02,Lucknow,Uttar Pradesh,27334.0,Gig Worker,,Verified,MEDIUM,0,0,63.03353867214237,,,,
USR81474,harinakshi mammen,,,1998-01-12,Lucknow,Uttar Pradesh,31775.0,Business Owner,2024-06-26 02:03:51,Verified,MEDIUM,0,0,28.670773442847366,2024.0,6.0,2024-06-26,810.0
USR57802,Aryan Ravi,,,1985-02-12,Chennai,Tamil Nadu,,Farmer,2024-02-05 17:11:58,Verified,HIGH,10,1,41.58521560574949,2024.0,2.0,2024-02-05,951.0
USR84843,thomas palla,QSOSQ9094M,372034323808,1973-12-15,Bengaluru,Karnataka,34229.0,Business Owner,,Verified,LOW,0,0,52.747433264887064,,,,
USR45104,Ati Barad,BAOXA0755N,653319625192,1968-03-23,Delhi,Delhi,20914.0,Unemployed,,Verified,LOW,0,0,58.47775496235455,,,,
USR79248,yashvi gala,BGHOC5893S,738460886718,,Delhi,Delhi,66271.0,Student,,Verified,MEDIUM,0,0,,,,,
USR29388,Faraj Balay,,,1966-01-05,Delhi,Delhi,25480.0,Student,,Verified,MEDIUM,0,0,60.68993839835729,,,,
USR63730,BIMALA TAILOR,EDCRP4383B,,1984-11-11,Jaipur,Rajasthan,,Unemployed,,Verified,LOW,0,0,41.83983572895277,,,,
USR19965,nathan goyal,HPELF7386I,,1963-01-17,Amritsar,Punjab,38148.0,Self Employed,,Verified,LOW,9,1,63.657768651608485,,,,
USR10171,Aditya Sibal,,611732550236,1987-10-23,Jaipur,Rajasthan,22421.0,Salaried,,Verified,UNKNOWN,9,1,38.893908281998634,,,,
USR42965,EeshaDesai,,,1997-01-14,Mumbai,Maharashtra,22154.0,Freelancer,,Pending,LOW,0,0,29.66461327857632,,,,
USR14706,Ekapad Kumar,,438134155113,1993-03-20,Lucknow,Uttar Pradesh,27866.0,Freelancer,,Verified,MEDIUM,0,0,33.48665297741273,,,,
USR-36991,vedhika ramaswamy,CKIBN1158W,,1965-11-27,Jalandhar,Punjab,24288.0,Self Employed,,Verified,MEDIUM,0,0,60.79671457905544,,,,
USR32904,Niharika Oza,ABYTE7044F,973850971244,,Lucknow,Uttar Pradesh,40659.0,Salaried,,Verified,LOW,8,1,,,,,
USR56157,Atharv Mitter,JNHNU3363G,971238385139,1968-05-17,Jalandhar,Punjab,23758.0,Retired,,Verified,HIGH,0,0,58.327173169062284,,,,
USR43618,arin bal,KWJPM1472S,832060423180,1984-01-30,Jalandhar,Punjab,,Student,,Verified,MEDIUM,0,0,42.62286105407255,,,,
USR26542,Yoshita Pathak,QKEFJ1625W,575974876997,,Chennai,Tamil Nadu,,Business Owner,,Pending,MEDIUM,0,0,,,,,
USR15514,Gauri Tripathi,JQYIY6101O,,1968-07-09,Amritsar,Punjab,,Retired,,Verified,MEDIUM,1,1,58.182067077344286,,,,
USR43738,maanav subramanian,OVTDT4024J,452644184557,1981-05-22,Pune,Maharashtra,24272.0,Gig Worker,2024-02-24 03:17:49,Verified,UNKNOWN,0,0,45.31416837782341,2024.0,2.0,2024-02-24,933.0
USR_65195,Azaan Kothari,UNVYN7326I,919500379866,1980-11-03,Kolkata,West Bengal,29258.0,Student,,Verified,LOW,0,0,45.86173853524983,,,,
USR87174,Kala Konda,GRUSQ4922Q,,1966-07-04,Bengaluru,Karnataka,,Gig Worker,,Verified,HIGH,0,0,60.19712525667351,,,,
USR56189,Bhavna Talwar,GFHZQ3336O,261859307778,1990-03-19,Hyderabad,Telangana,,Freelancer,,Verified,MEDIUM,0,0,36.49007529089665,,,,
USR20543,Rishi Ganguly,,,1988-11-30,Ludhiana,Punjab,12372.0,Self Employed,,Verified,LOW,0,0,37.78781656399726,,,,
USR28415,Amol Talwar,KIAZM6786Y,413048562161,1985-07-14,Bengaluru,Karnataka,19288.0,Retired,,Verified,MEDIUM,0,0,41.16906228610541,,,,
USR-96326,ekbal palla,LUSHQ0356C,431414508078,,Mumbai,Maharashtra,,Student,2024-07-05 04:07:12,Verified,LOW,0,0,,2024.0,7.0,2024-07-05,801.0
USR13094,aachal jaggi,XRRDF4891F,863215895138,1964-09-29,Jaipur,Rajasthan,22074.0,Salaried,,Verified,LOW,0,0,61.95756331279945,,,,
